PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2020-08-03T23:30:00Z,2020-08-03T23:00:00Z,PT30M,19.3,0.05,34,0.0,17.3,0,0,0,0,0,0,23.1,88.5,979.7,54,2.7,122
2020-08-04T00:00:00Z,2020-08-03T23:30:00Z,PT30M,19.6,0.05,26,2.0,17.5,0,0,0,0,0,0,22.9,87.8,979.6,47,2.4,125
2020-08-04T00:30:00Z,2020-08-04T00:00:00Z,PT30M,19.8,0.05,18,4.9,17.6,0,0,0,0,0,0,23.1,87.6,979.4,47,2.3,128
2020-08-04T01:00:00Z,2020-08-04T00:30:00Z,PT30M,19.7,0.05,9,6.7,17.6,0,0,0,0,0,0,23.7,87.7,979.2,55,2.4,129
2020-08-04T01:30:00Z,2020-08-04T01:00:00Z,PT30M,19.7,0.05,0,0.2,17.6,0,0,0,0,0,0,24.0,87.5,978.8,60,2.6,130
2020-08-04T02:00:00Z,2020-08-04T01:30:00Z,PT30M,19.7,0.05,-9,0.0,17.5,0,0,0,0,0,0,24.0,87.1,978.4,64,2.7,129
2020-08-04T02:30:00Z,2020-08-04T02:00:00Z,PT30M,19.6,0.05,-18,0.0,17.4,0,0,0,0,0,0,24.1,87.1,978.1,66,2.8,128
2020-08-04T03:00:00Z,2020-08-04T02:30:00Z,PT30M,19.4,0.05,-27,0.0,17.3,0,0,0,0,0,0,24.1,87.5,977.8,66,2.9,125
2020-08-04T03:30:00Z,2020-08-04T03:00:00Z,PT30M,19.3,0.05,-34,14.5,17.2,0,0,0,0,0,0,24.2,87.7,977.6,65,2.9,122
2020-08-04T04:00:00Z,2020-08-04T03:30:00Z,PT30M,19.2,0.05,-41,8.1,17.1,0,0,0,0,0,0,24.2,87.7,977.4,63,2.9,118
2020-08-04T04:30:00Z,2020-08-04T04:00:00Z,PT30M,19.2,0.05,-48,5.1,17.1,0,0,0,0,0,0,24.1,87.7,977.3,62,2.8,114
2020-08-04T05:00:00Z,2020-08-04T04:30:00Z,PT30M,19.2,0.05,-53,2.3,17.1,0,0,0,0,0,0,24.0,87.7,977.2,64,2.7,109
2020-08-04T05:30:00Z,2020-08-04T05:00:00Z,PT30M,19.3,0.05,-58,5.6,17.2,0,0,0,0,0,0,23.8,87.7,977.1,65,2.7,104
2020-08-04T06:00:00Z,2020-08-04T05:30:00Z,PT30M,19.5,0.05,-63,0.0,17.4,0,0,0,0,0,0,23.7,87.7,976.9,66,2.6,98
2020-08-04T06:30:00Z,2020-08-04T06:00:00Z,PT30M,19.6,0.05,-67,8.7,17.5,1,2,0,1,1,1,23.8,87.4,976.8,69,2.5,93
2020-08-04T07:00:00Z,2020-08-04T06:30:00Z,PT30M,19.7,0.05,-71,4.6,17.4,23,83,8,32,20,31,24.2,86.6,977.0,73,2.2,87
2020-08-04T07:30:00Z,2020-08-04T07:00:00Z,PT30M,19.8,0.05,-75,2.4,17.3,50,388,68,118,53,259,24.5,85.6,977.1,70,1.9,81
2020-08-04T08:00:00Z,2020-08-04T07:30:00Z,PT30M,20.1,0.05,-79,0.0,17.4,65,595,161,226,139,626,24.7,84.3,977.1,57,1.6,74
2020-08-04T08:30:00Z,2020-08-04T08:00:00Z,PT30M,20.5,0.05,-83,0.0,17.4,77,697,260,336,252,833,24.8,82.3,977.2,49,1.5,68
2020-08-04T09:00:00Z,2020-08-04T08:30:00Z,PT30M,21.0,0.05,-87,0.0,17.3,85,767,361,447,372,907,24.8,79.6,977.4,49,1.5,62
2020-08-04T09:30:00Z,2020-08-04T09:00:00Z,PT30M,21.5,0.05,-91,0.0,17.3,91,818,462,553,491,953,24.8,77.1,977.4,58,1.3,56
2020-08-04T10:00:00Z,2020-08-04T09:30:00Z,PT30M,22.1,0.05,-95,0.0,17.4,96,856,558,654,605,983,24.7,74.8,977.3,81,1.1,49
2020-08-04T10:30:00Z,2020-08-04T10:00:00Z,PT30M,22.6,0.05,-100,0.0,17.5,100,885,646,746,710,1002,24.7,72.7,977.3,102,1.0,43
2020-08-04T11:00:00Z,2020-08-04T10:30:00Z,PT30M,23.2,0.05,-106,0.0,17.6,103,906,724,827,803,1014,24.8,70.8,977.4,123,0.8,37
2020-08-04T11:30:00Z,2020-08-04T11:00:00Z,PT30M,23.7,0.05,-113,0.0,17.6,105,924,792,897,884,1021,24.6,69.0,977.5,66,0.6,31
2020-08-04T12:00:00Z,2020-08-04T11:30:00Z,PT30M,24.1,0.05,-122,0.0,17.6,105,941,849,954,950,1027,24.0,67.4,977.4,17,1.9,25
2020-08-04T12:30:00Z,2020-08-04T12:00:00Z,PT30M,24.3,0.05,-136,0.0,17.7,103,954,893,996,999,1029,24.0,66.3,977.3,19,2.7,20
2020-08-04T13:00:00Z,2020-08-04T12:30:00Z,PT30M,24.5,0.05,-155,0.0,17.8,102,959,918,1020,1027,1029,24.5,65.9,977.0,32,3.0,17
2020-08-04T13:30:00Z,2020-08-04T13:00:00Z,PT30M,24.6,0.05,179,0.0,17.9,102,961,925,1027,1036,1028,24.9,66.1,976.8,41,3.0,16
2020-08-04T14:00:00Z,2020-08-04T13:30:00Z,PT30M,24.7,0.05,155,0.0,18.1,101,959,917,1018,1025,1028,25.1,66.8,976.7,47,2.8,17
2020-08-04T14:30:00Z,2020-08-04T14:00:00Z,PT30M,24.5,0.05,135,0.0,18.1,100,955,893,993,996,1028,25.2,67.5,976.6,53,2.6,21
2020-08-04T15:00:00Z,2020-08-04T14:30:00Z,PT30M,24.2,0.05,122,0.0,18.0,99,947,854,952,949,1027,25.2,68.3,976.4,58,2.4,26
2020-08-04T15:30:00Z,2020-08-04T15:00:00Z,PT30M,23.8,0.05,112,0.0,17.9,97,936,800,896,884,1024,25.1,69.4,976.3,59,2.3,31
2020-08-04T16:00:00Z,2020-08-04T15:30:00Z,PT30M,23.5,0.05,105,0.0,17.8,94,921,733,827,803,1018,24.9,70.7,976.3,55,2.4,37
2020-08-04T16:30:00Z,2020-08-04T16:00:00Z,PT30M,23.1,0.05,100,0.0,17.7,90,902,655,745,709,1008,24.7,71.7,976.2,53,2.4,43
2020-08-04T17:00:00Z,2020-08-04T16:30:00Z,PT30M,22.8,0.05,95,0.0,17.6,86,877,568,654,604,992,24.4,72.5,976.2,52,2.5,50
2020-08-04T17:30:00Z,2020-08-04T17:00:00Z,PT30M,22.6,0.05,91,0.0,17.5,80,846,474,555,491,967,23.8,73.0,976.1,42,2.5,56
2020-08-04T18:00:00Z,2020-08-04T17:30:00Z,PT30M,22.5,0.05,87,0.0,17.6,74,805,375,449,372,929,22.9,73.5,976.0,26,2.8,62
2020-08-04T18:30:00Z,2020-08-04T18:00:00Z,PT30M,22.3,0.05,83,0.0,17.6,66,743,273,339,252,861,22.5,74.7,975.9,25,3.1,69
2020-08-04T19:00:00Z,2020-08-04T18:30:00Z,PT30M,21.8,0.05,79,0.0,17.6,55,648,172,227,135,650,22.7,76.8,975.9,35,3.6,75
2020-08-04T19:30:00Z,2020-08-04T19:00:00Z,PT30M,21.2,0.05,75,0.0,17.5,40,493,81,121,41,272,22.6,79.4,975.9,43,3.8,81
2020-08-04T20:00:00Z,2020-08-04T19:30:00Z,PT30M,20.5,0.05,71,0.0,17.5,17,173,16,33,13,25,22.4,82.6,975.9,52,3.7,87
2020-08-04T20:30:00Z,2020-08-04T20:00:00Z,PT30M,19.9,0.05,67,0.0,17.2,0,1,0,0,0,0,22.3,84.4,976.0,56,3.7,93
2020-08-04T21:00:00Z,2020-08-04T20:30:00Z,PT30M,19.6,0.05,63,0.0,16.9,0,0,0,0,0,0,22.2,84.5,976.1,57,3.7,99
2020-08-04T21:30:00Z,2020-08-04T21:00:00Z,PT30M,19.3,0.05,58,0.0,16.6,0,0,0,0,0,0,22.2,84.3,976.2,58,3.7,104
2020-08-04T22:00:00Z,2020-08-04T21:30:00Z,PT30M,19.3,0.05,53,0.0,16.5,0,0,0,0,0,0,22.0,83.8,976.2,58,3.8,109
2020-08-04T22:30:00Z,2020-08-04T22:00:00Z,PT30M,19.3,0.05,48,0.0,16.4,0,0,0,0,0,0,21.9,83.2,976.3,58,3.7,114
2020-08-04T23:00:00Z,2020-08-04T22:30:00Z,PT30M,19.3,0.05,41,0.0,16.3,0,0,0,0,0,0,21.8,82.9,976.5,58,3.6,119
2020-08-04T23:30:00Z,2020-08-04T23:00:00Z,PT30M,19.3,0.05,34,0.0,16.5,0,0,0,0,0,0,21.4,83.8,976.5,58,3.6,122
2020-08-05T00:00:00Z,2020-08-04T23:30:00Z,PT30M,19.3,0.05,27,0.0,16.9,0,0,0,0,0,0,20.8,86.1,976.3,56,3.7,126
2020-08-05T00:30:00Z,2020-08-05T00:00:00Z,PT30M,19.3,0.05,18,4.4,17.2,0,0,0,0,0,0,20.7,87.8,976.1,56,3.6,128
2020-08-05T01:00:00Z,2020-08-05T00:30:00Z,PT30M,19.2,0.05,9,13.9,17.3,0,0,0,0,0,0,21.2,88.7,975.9,59,3.4,130
2020-08-05T01:30:00Z,2020-08-05T01:00:00Z,PT30M,19.2,0.05,0,35.1,17.4,0,0,0,0,0,0,21.4,89.2,975.6,59,3.3,130
2020-08-05T02:00:00Z,2020-08-05T01:30:00Z,PT30M,19.2,0.05,-9,40.0,17.4,0,0,0,0,0,0,21.6,89.1,975.0,58,3.2,129
2020-08-05T02:30:00Z,2020-08-05T02:00:00Z,PT30M,19.2,0.06,-18,18.7,17.3,0,0,0,0,0,0,21.7,88.8,974.6,57,3.0,128
2020-08-05T03:00:00Z,2020-08-05T02:30:00Z,PT30M,19.2,0.06,-27,33.0,17.2,0,0,0,0,0,0,21.6,88.3,974.3,57,2.9,126
2020-08-05T03:30:00Z,2020-08-05T03:00:00Z,PT30M,19.1,0.06,-35,44.4,17.0,0,0,0,0,0,0,21.6,87.7,974.2,57,2.9,122
2020-08-05T04:00:00Z,2020-08-05T03:30:00Z,PT30M,19.0,0.06,-42,39.6,16.8,0,0,0,0,0,0,21.7,87.0,974.2,58,2.9,118
2020-08-05T04:30:00Z,2020-08-05T04:00:00Z,PT30M,18.9,0.06,-48,31.8,16.6,0,0,0,0,0,0,21.7,86.6,974.3,60,3.0,114
2020-08-05T05:00:00Z,2020-08-05T04:30:00Z,PT30M,18.9,0.06,-54,35.7,16.6,0,0,0,0,0,0,21.7,86.5,974.4,63,3.0,109
2020-08-05T05:30:00Z,2020-08-05T05:00:00Z,PT30M,18.9,0.06,-59,29.6,16.7,0,0,0,0,0,0,21.5,86.9,974.5,62,3.2,104
2020-08-05T06:00:00Z,2020-08-05T05:30:00Z,PT30M,19.1,0.06,-63,0.4,17.0,0,0,0,0,0,0,21.1,87.6,974.5,58,3.5,98
2020-08-05T06:30:00Z,2020-08-05T06:00:00Z,PT30M,19.2,0.06,-68,13.1,17.2,1,0,0,1,1,1,21.1,88.1,974.5,58,3.6,93
2020-08-05T07:00:00Z,2020-08-05T06:30:00Z,PT30M,19.2,0.06,-72,20.1,17.2,24,40,5,29,22,34,21.5,88.2,974.6,62,3.2,87
2020-08-05T07:30:00Z,2020-08-05T07:00:00Z,PT30M,19.4,0.06,-76,6.9,17.3,56,348,59,115,56,240,21.9,87.5,974.7,64,2.9,81
2020-08-05T08:00:00Z,2020-08-05T07:30:00Z,PT30M,19.8,0.06,-79,1.4,17.4,62,612,166,227,140,639,22.2,86.1,974.9,65,2.4,75
2020-08-05T08:30:00Z,2020-08-05T08:00:00Z,PT30M,20.3,0.06,-83,3.1,17.4,89,661,240,329,249,804,22.5,83.7,975.0,60,1.9,68
2020-08-05T09:00:00Z,2020-08-05T08:30:00Z,PT30M,20.9,0.06,-87,31.6,17.4,263,99,42,305,279,382,22.8,80.3,975.1,45,1.4,62
2020-08-05T09:30:00Z,2020-08-05T09:00:00Z,PT30M,21.5,0.06,-91,55.1,17.4,248,0,0,248,233,248,23.1,77.6,975.2,23,1.1,56
2020-08-05T10:00:00Z,2020-08-05T09:30:00Z,PT30M,22.0,0.06,-95,70.4,17.5,194,0,0,194,182,194,23.4,75.6,975.4,2,1.1,49
2020-08-05T10:30:00Z,2020-08-05T10:00:00Z,PT30M,22.6,0.06,-100,73.8,17.7,196,0,0,196,184,196,23.6,73.9,975.5,352,1.1,43
2020-08-05T11:00:00Z,2020-08-05T10:30:00Z,PT30M,23.1,0.06,-106,78.9,17.8,176,0,0,176,165,176,23.7,72.3,975.5,354,1.2,37
2020-08-05T11:30:00Z,2020-08-05T11:00:00Z,PT30M,23.4,0.06,-113,77.1,17.9,207,0,0,207,195,207,23.5,71.3,975.5,350,1.2,31
2020-08-05T12:00:00Z,2020-08-05T11:30:00Z,PT30M,23.7,0.06,-123,62.7,18.1,358,0,0,358,337,358,22.9,70.9,975.6,340,1.2,26
2020-08-05T12:30:00Z,2020-08-05T12:00:00Z,PT30M,23.9,0.06,-136,48.9,18.1,508,0,0,508,478,508,22.9,70.3,975.5,340,1.3,21
2020-08-05T13:00:00Z,2020-08-05T12:30:00Z,PT30M,24.1,0.06,-156,38.1,18.2,601,30,28,629,595,629,23.4,69.6,975.3,347,1.5,17
2020-08-05T13:30:00Z,2020-08-05T13:00:00Z,PT30M,24.1,0.06,179,22.3,18.2,500,305,293,793,778,794,23.9,69.6,975.1,354,1.7,16
2020-08-05T14:00:00Z,2020-08-05T13:30:00Z,PT30M,24.0,0.06,155,16.3,18.3,423,443,423,846,838,852,24.2,70.4,974.9,0,2.0,17
2020-08-05T14:30:00Z,2020-08-05T14:00:00Z,PT30M,23.7,0.06,136,8.9,18.3,290,652,607,898,895,926,24.5,71.4,974.7,5,2.4,21
2020-08-05T15:00:00Z,2020-08-05T14:30:00Z,PT30M,23.4,0.06,122,0.1,18.2,116,922,830,945,944,1020,24.6,72.7,974.5,8,3.0,26
2020-08-05T15:30:00Z,2020-08-05T15:00:00Z,PT30M,23.1,0.06,113,0.0,18.2,103,927,790,893,884,1021,24.7,73.8,974.4,8,3.5,31
2020-08-05T16:00:00Z,2020-08-05T15:30:00Z,PT30M,22.7,0.06,106,0.0,18.0,96,917,729,825,804,1017,24.8,74.8,974.4,6,4.1,37
2020-08-05T16:30:00Z,2020-08-05T16:00:00Z,PT30M,22.4,0.06,100,0.0,18.0,93,896,650,743,709,1006,24.8,75.8,974.4,6,4.5,44
2020-08-05T17:00:00Z,2020-08-05T16:30:00Z,PT30M,22.1,0.06,95,0.0,17.9,89,869,561,650,603,988,24.8,77.0,974.5,7,4.8,50
2020-08-05T17:30:00Z,2020-08-05T17:00:00Z,PT30M,21.7,0.06,91,0.0,17.7,84,834,466,550,489,960,24.5,78.5,974.6,9,4.7,56
2020-08-05T18:00:00Z,2020-08-05T17:30:00Z,PT30M,21.0,0.06,87,0.0,17.5,78,788,366,443,370,918,23.7,80.4,974.6,11,4.2,62
2020-08-05T18:30:00Z,2020-08-05T18:00:00Z,PT30M,20.6,0.06,83,0.0,17.4,70,721,263,333,249,845,23.4,82.0,974.5,15,4.0,69
2020-08-05T19:00:00Z,2020-08-05T18:30:00Z,PT30M,20.5,0.06,79,1.4,17.6,63,587,157,219,135,612,23.5,83.1,974.4,19,4.0,75
2020-08-05T19:30:00Z,2020-08-05T19:00:00Z,PT30M,20.3,0.06,76,6.6,17.6,58,311,49,107,53,202,23.6,84.5,974.3,24,3.9,81
2020-08-05T20:00:00Z,2020-08-05T19:30:00Z,PT30M,20.0,0.06,72,1.0,17.6,18,138,13,30,14,23,23.7,86.2,974.1,31,3.8,87
2020-08-05T20:30:00Z,2020-08-05T20:00:00Z,PT30M,19.7,0.06,68,37.0,17.5,0,1,0,0,0,0,23.7,87.4,974.2,39,3.6,93
2020-08-05T21:00:00Z,2020-08-05T20:30:00Z,PT30M,19.4,0.06,63,68.7,17.4,0,0,0,0,0,0,23.7,88.2,974.3,47,3.3,99
2020-08-05T21:30:00Z,2020-08-05T21:00:00Z,PT30M,19.2,0.06,59,65.1,17.3,0,0,0,0,0,0,23.7,88.5,974.6,50,3.1,104
2020-08-05T22:00:00Z,2020-08-05T21:30:00Z,PT30M,19.2,0.06,53,76.5,17.2,0,0,0,0,0,0,23.6,88.5,975.0,44,2.9,109
2020-08-05T22:30:00Z,2020-08-05T22:00:00Z,PT30M,19.0,0.06,48,80.0,17.1,0,0,0,0,0,0,23.5,88.6,975.2,42,2.6,114
2020-08-05T23:00:00Z,2020-08-05T22:30:00Z,PT30M,18.8,0.06,41,76.1,16.9,0,0,0,0,0,0,23.3,89.0,975.4,46,2.4,119
2020-08-05T23:30:00Z,2020-08-05T23:00:00Z,PT30M,18.5,0.06,34,64.2,16.6,0,0,0,0,0,0,22.9,88.6,975.6,47,2.3,123
2020-08-06T00:00:00Z,2020-08-05T23:30:00Z,PT30M,18.3,0.06,27,63.4,16.2,0,0,0,0,0,0,22.2,87.5,975.7,45,2.3,126
2020-08-06T00:30:00Z,2020-08-06T00:00:00Z,PT30M,18.1,0.06,18,61.3,15.9,0,0,0,0,0,0,22.0,86.9,975.7,44,2.3,128
2020-08-06T01:00:00Z,2020-08-06T00:30:00Z,PT30M,18.0,0.06,9,63.0,15.8,0,0,0,0,0,0,22.1,86.8,975.6,44,2.4,130
2020-08-06T01:30:00Z,2020-08-06T01:00:00Z,PT30M,17.9,0.06,0,65.1,15.6,0,0,0,0,0,0,22.1,86.4,975.3,44,2.6,130
2020-08-06T02:00:00Z,2020-08-06T01:30:00Z,PT30M,17.8,0.06,-10,60.1,15.4,0,0,0,0,0,0,22.0,85.6,974.8,44,2.7,130
2020-08-06T02:30:00Z,2020-08-06T02:00:00Z,PT30M,17.8,0.06,-19,60.0,15.3,0,0,0,0,0,0,22.1,85.3,974.3,43,2.9,128
2020-08-06T03:00:00Z,2020-08-06T02:30:00Z,PT30M,17.7,0.05,-27,59.7,15.2,0,0,0,0,0,0,22.2,85.3,973.9,42,2.9,126
2020-08-06T03:30:00Z,2020-08-06T03:00:00Z,PT30M,17.7,0.05,-35,52.7,15.2,0,0,0,0,0,0,22.2,85.3,973.7,41,2.9,123
2020-08-06T04:00:00Z,2020-08-06T03:30:00Z,PT30M,17.7,0.05,-42,59.8,15.1,0,0,0,0,0,0,22.3,85.1,973.6,43,2.9,119
2020-08-06T04:30:00Z,2020-08-06T04:00:00Z,PT30M,17.7,0.05,-48,60.6,15.1,0,0,0,0,0,0,22.4,84.8,973.6,42,2.9,114
2020-08-06T05:00:00Z,2020-08-06T04:30:00Z,PT30M,17.7,0.05,-54,53.8,15.0,0,0,0,0,0,0,22.6,84.3,973.8,40,2.9,109
2020-08-06T05:30:00Z,2020-08-06T05:00:00Z,PT30M,17.7,0.05,-59,58.7,15.0,0,0,0,0,0,0,22.5,84.4,974.0,38,2.9,104
2020-08-06T06:00:00Z,2020-08-06T05:30:00Z,PT30M,17.6,0.05,-64,29.4,15.0,0,0,0,0,0,0,22.2,84.9,974.1,37,2.7,99
2020-08-06T06:30:00Z,2020-08-06T06:00:00Z,PT30M,17.6,0.05,-68,18.5,15.1,0,0,0,0,0,0,22.1,85.1,974.3,39,2.7,93
2020-08-06T07:00:00Z,2020-08-06T06:30:00Z,PT30M,17.7,0.05,-72,34.5,15.1,21,0,0,21,20,21,22.2,84.8,974.4,44,2.8,87
2020-08-06T07:30:00Z,2020-08-06T07:00:00Z,PT30M,18.1,0.05,-76,59.4,15.3,46,0,0,46,43,46,22.3,83.5,974.5,47,2.7,81
2020-08-06T08:00:00Z,2020-08-06T07:30:00Z,PT30M,18.8,0.05,-80,73.6,15.5,57,0,0,57,53,57,22.4,81.1,974.6,51,2.3,75
2020-08-06T08:30:00Z,2020-08-06T08:00:00Z,PT30M,19.6,0.05,-83,82.8,15.6,58,0,0,58,54,58,22.5,77.8,974.7,56,1.9,68
2020-08-06T09:00:00Z,2020-08-06T08:30:00Z,PT30M,20.5,0.05,-87,82.9,15.7,77,0,0,77,72,77,22.6,73.9,974.8,62,1.3,62
2020-08-06T09:30:00Z,2020-08-06T09:00:00Z,PT30M,21.1,0.05,-91,83.3,15.8,92,0,0,92,87,92,22.9,71.8,975.0,57,0.9,56
2020-08-06T10:00:00Z,2020-08-06T09:30:00Z,PT30M,21.4,0.05,-96,83.3,16.0,110,0,0,110,103,110,23.2,71.2,975.2,24,0.7,50
2020-08-06T10:30:00Z,2020-08-06T10:00:00Z,PT30M,21.7,0.05,-100,77.3,16.2,170,0,0,170,160,170,23.5,71.1,975.4,3,0.8,43
2020-08-06T11:00:00Z,2020-08-06T10:30:00Z,PT30M,21.7,0.05,-106,73.4,16.4,221,0,0,221,207,221,23.8,71.6,975.7,360,1.0,37
2020-08-06T11:30:00Z,2020-08-06T11:00:00Z,PT30M,21.6,0.05,-114,67.9,16.5,288,0,0,288,271,288,24.1,72.5,975.8,346,1.4,31
2020-08-06T12:00:00Z,2020-08-06T11:30:00Z,PT30M,21.3,0.05,-123,64.6,16.5,337,0,0,337,316,337,24.5,74.0,975.9,331,2.2,26
2020-08-06T12:30:00Z,2020-08-06T12:00:00Z,PT30M,21.0,0.05,-137,63.7,16.5,360,0,0,360,338,360,24.8,75.5,976.0,328,2.7,21
2020-08-06T13:00:00Z,2020-08-06T12:30:00Z,PT30M,20.7,0.05,-156,61.9,16.6,387,0,0,387,363,387,24.9,77.0,976.1,330,2.9,17
2020-08-06T13:30:00Z,2020-08-06T13:00:00Z,PT30M,20.9,0.05,179,62.1,16.6,387,0,0,387,364,387,24.9,76.3,976.1,328,3.2,16
2020-08-06T14:00:00Z,2020-08-06T13:30:00Z,PT30M,21.5,0.05,155,59.7,16.6,408,0,0,408,383,408,24.9,73.7,976.1,324,3.6,18
2020-08-06T14:30:00Z,2020-08-06T14:00:00Z,PT30M,21.7,0.05,136,47.1,16.6,518,4,3,522,490,522,24.9,72.8,976.0,322,3.9,21
2020-08-06T15:00:00Z,2020-08-06T14:30:00Z,PT30M,21.4,0.05,123,33.8,16.5,563,70,63,626,596,634,24.8,73.8,975.8,323,4.2,26
2020-08-06T15:30:00Z,2020-08-06T15:00:00Z,PT30M,21.4,0.05,113,22.0,16.5,435,304,256,692,671,748,24.8,74.0,975.7,324,4.3,32
2020-08-06T16:00:00Z,2020-08-06T15:30:00Z,PT30M,21.5,0.05,106,10.6,16.6,275,579,456,731,710,873,24.8,73.4,975.6,325,4.4,38
2020-08-06T16:30:00Z,2020-08-06T16:00:00Z,PT30M,21.5,0.05,100,0.1,16.6,106,871,629,735,704,996,24.9,73.4,975.6,326,4.4,44
2020-08-06T17:00:00Z,2020-08-06T16:30:00Z,PT30M,21.3,0.05,95,0.0,16.5,99,846,545,644,600,978,25.0,74.1,975.7,327,4.4,50
2020-08-06T17:30:00Z,2020-08-06T17:00:00Z,PT30M,21.1,0.05,91,0.0,16.4,93,809,450,543,485,947,25.1,74.5,975.9,328,4.2,56
2020-08-06T18:00:00Z,2020-08-06T17:30:00Z,PT30M,20.8,0.05,87,0.0,16.1,85,759,351,436,366,900,25.1,74.5,976.0,329,3.7,63
2020-08-06T18:30:00Z,2020-08-06T18:00:00Z,PT30M,20.6,0.05,83,0.0,16.0,76,689,250,325,246,823,25.3,75.2,976.0,332,3.4,69
2020-08-06T19:00:00Z,2020-08-06T18:30:00Z,PT30M,20.3,0.05,80,2.6,16.1,72,522,138,210,134,565,25.6,76.7,975.9,334,3.3,75
2020-08-06T19:30:00Z,2020-08-06T19:00:00Z,PT30M,19.9,0.05,76,7.2,16.1,58,273,44,102,56,193,25.8,79.0,976.0,336,3.1,81
2020-08-06T20:00:00Z,2020-08-06T19:30:00Z,PT30M,19.3,0.05,72,0.2,16.2,17,115,10,28,14,21,26.0,82.1,976.2,338,2.7,87
2020-08-06T20:30:00Z,2020-08-06T20:00:00Z,PT30M,18.9,0.05,68,0.0,16.1,0,1,0,0,0,0,26.2,84.2,976.5,341,2.5,93
2020-08-06T21:00:00Z,2020-08-06T20:30:00Z,PT30M,18.6,0.05,63,0.0,16.1,0,0,0,0,0,0,26.2,85.0,976.8,347,2.3,99
2020-08-06T21:30:00Z,2020-08-06T21:00:00Z,PT30M,18.5,0.05,59,0.0,16.0,0,0,0,0,0,0,26.1,85.6,977.1,352,2.2,104
2020-08-06T22:00:00Z,2020-08-06T21:30:00Z,PT30M,18.4,0.05,54,0.0,16.0,0,0,0,0,0,0,25.9,85.8,977.4,356,2.2,110
2020-08-06T22:30:00Z,2020-08-06T22:00:00Z,PT30M,18.4,0.05,48,0.0,16.0,0,0,0,0,0,0,25.7,85.9,977.7,360,2.2,115
2020-08-06T23:00:00Z,2020-08-06T22:30:00Z,PT30M,18.3,0.05,42,0.0,15.9,0,0,0,0,0,0,25.5,85.8,977.9,4,2.2,119
2020-08-06T23:30:00Z,2020-08-06T23:00:00Z,PT30M,18.3,0.05,35,0.0,15.7,0,0,0,0,0,0,25.2,85.0,978.1,7,2.1,123
2020-08-07T00:00:00Z,2020-08-06T23:30:00Z,PT30M,18.3,0.05,27,0.0,15.4,0,0,0,0,0,0,24.8,83.5,978.2,8,1.9,126
2020-08-07T00:30:00Z,2020-08-07T00:00:00Z,PT30M,18.2,0.05,18,0.0,15.2,0,0,0,0,0,0,24.7,82.8,978.3,13,1.7,129
2020-08-07T01:00:00Z,2020-08-07T00:30:00Z,PT30M,18.1,0.05,9,0.0,15.2,0,0,0,0,0,0,25.0,82.8,978.4,20,1.6,130
2020-08-07T01:30:00Z,2020-08-07T01:00:00Z,PT30M,18.1,0.05,0,0.0,15.1,0,0,0,0,0,0,25.3,82.6,978.3,28,1.5,131
2020-08-07T02:00:00Z,2020-08-07T01:30:00Z,PT30M,18.0,0.05,-10,0.0,14.9,0,0,0,0,0,0,25.6,82.2,978.1,36,1.4,130
2020-08-07T02:30:00Z,2020-08-07T02:00:00Z,PT30M,18.0,0.05,-19,0.0,14.8,0,0,0,0,0,0,25.9,81.7,977.8,44,1.3,128
2020-08-07T03:00:00Z,2020-08-07T02:30:00Z,PT30M,17.9,0.05,-27,2.8,14.6,0,0,0,0,0,0,26.2,81.2,977.5,54,1.3,126
2020-08-07T03:30:00Z,2020-08-07T03:00:00Z,PT30M,17.9,0.05,-35,0.1,14.5,0,0,0,0,0,0,26.5,80.7,977.4,64,1.2,123
2020-08-07T04:00:00Z,2020-08-07T03:30:00Z,PT30M,17.9,0.05,-42,0.0,14.4,0,0,0,0,0,0,26.7,80.2,977.3,75,1.1,119
2020-08-07T04:30:00Z,2020-08-07T04:00:00Z,PT30M,17.9,0.05,-48,2.8,14.4,0,0,0,0,0,0,26.9,79.9,977.3,81,1.1,114
2020-08-07T05:00:00Z,2020-08-07T04:30:00Z,PT30M,17.9,0.05,-54,0.6,14.3,0,0,0,0,0,0,27.1,79.6,977.4,82,0.9,109
2020-08-07T05:30:00Z,2020-08-07T05:00:00Z,PT30M,17.8,0.05,-59,5.1,14.3,0,0,0,0,0,0,27.1,79.8,977.4,77,0.8,104
2020-08-07T06:00:00Z,2020-08-07T05:30:00Z,PT30M,17.8,0.05,-64,6.0,14.4,0,0,0,0,0,0,27.0,80.1,977.5,63,0.7,99
2020-08-07T06:30:00Z,2020-08-07T06:00:00Z,PT30M,17.9,0.05,-68,1.3,14.4,1,2,0,1,1,1,27.2,79.8,977.7,55,0.7,93
2020-08-07T07:00:00Z,2020-08-07T06:30:00Z,PT30M,18.1,0.05,-72,0.0,14.4,16,151,15,31,13,27,27.8,78.8,977.9,54,0.7,87
2020-08-07T07:30:00Z,2020-08-07T07:00:00Z,PT30M,18.7,0.05,-76,0.0,14.5,40,473,77,118,45,268,28.2,76.5,978.1,45,0.6,81
